# CONFIG: NODES=50000 | MAP=20000 | MAX_RANGE=500 (Euclidean)
# ID Costo X Y
36223 478 15427 2553
36224 214 18465 18734
36225 422 17260 17377
36226 557 16893 8234
36227 432 15943 17647
36228 175 8117 18242
36229 620 8846 12790
36230 102 17912 14582
36231 369 13469 17493
36232 899 11484 2180
36233 177 7339 2787
36234 228 15887 15369
36235 864 2604 10812
36236 98 4189 17558
36237 956 11735 19908
36238 867 26 9132
36239 665 6275 13307
36240 617 3094 4597
36241 721 3440 10681
36242 226 3861 12672
36243 358 19792 9396
36244 828 2810 5286
36245 723 17887 11093
36246 86 16964 18471
36247 523 6347 144
36248 877 19618 16932
36249 646 2714 16302
36250 880 3300 3907
36251 691 10693 19896
36252 156 16735 14641
36253 769 8639 17280
36254 250 6901 9473
36255 491 1746 13416
36256 414 9723 2142
36257 139 16019 3778
36258 546 7720 19442
36259 985 17979 3353
36260 651 7020 19763
36261 636 19390 16345
36262 554 12797 17405
36263 641 15783 16772
36264 811 19857 16228
36265 211 5800 8992
36266 327 16136 4098
36267 769 6936 14227
36268 139 15294 11025
36269 824 6642 12031
36270 488 13614 7923
36271 689 3294 519
36272 953 16757 18478
36273 217 14521 6252
36274 982 11207 13668
36275 660 2457 6346
36276 351 299 17440
36277 519 4611 9550
36278 393 2526 18871
36279 225 7496 11484
36280 470 1466 14913
36281 536 4256 3908
36282 396 15289 3480
36283 330 6427 9571
36284 281 15951 16809
36285 591 16822 7555
36286 306 18585 15451
36287 382 3859 7060
36288 839 7627 4003
36289 707 4266 6192
36290 658 8523 13349
36291 953 19619 5499
36292 905 18487 16070
36293 463 16770 7406
36294 144 1630 2337
36295 132 9179 16058
36296 58 1957 3019
36297 257 7358 16702
36298 95 7048 7229
36299 613 2650 5141
36300 489 14716 19886
36301 357 8315 8356
36302 850 5665 15910
36303 432 14028 19773
36304 680 12520 6011
36305 530 9952 4916
36306 510 5769 6629
36307 234 14274 13182
36308 565 14709 16753
36309 238 8164 2905
36310 441 1215 14053
36311 155 15858 3363
36312 554 6674 15994
36313 587 13438 18160
36314 215 8208 7345
36315 789 18412 6276
36316 864 14036 8586
36317 728 11671 10202
36318 464 17809 4956
36319 380 8020 19554
36320 858 8470 18003
36321 417 3235 13591
36322 586 3081 9097
36323 864 16996 15596
36324 537 3169 892
36325 527 5332 14195
36326 328 4857 4171
36327 71 11402 19569
36328 490 19247 8781
36329 920 4867 3528
36330 395 11228 11269
36331 882 7767 4612
36332 392 11060 4841
36333 536 16699 16410
36334 143 11981 16722
36335 683 2098 4662
36336 156 9460 1948
36337 127 6971 16420
36338 814 8197 725
36339 620 8195 1545
36340 250 17537 15251
36341 216 2825 7449
36342 696 3532 5050
36343 805 10991 13570
36344 611 18114 119
36345 680 12601 7877
36346 629 8328 16463
36347 358 7756 13618
36348 391 18875 9577
36349 12 11432 15410
36350 179 2624 15124
36351 861 15457 16700
36352 834 11572 6942
36353 738 18815 17328
36354 750 15248 8582
36355 227 11066 16311
36356 133 14126 8740
36357 152 8228 19693
36358 298 17506 13221
36359 582 144 3791
36360 93 2643 548
36361 37 5413 19115
36362 755 1580 6063
36363 465 2712 911
36364 678 18611 13663
36365 411 7988 12342
36366 146 19903 38
36367 107 134 10967
36368 811 445 19707
36369 761 6423 6048
36370 116 17319 5351
36371 146 5798 11636
36372 377 18360 11399
36373 949 5925 859
36374 972 4247 19225
36375 812 16386 2422
36376 146 7094 10985
36377 261 18114 8172
36378 149 17001 17398
36379 336 17774 11045
36380 843 15905 18403
36381 641 13770 15654
36382 756 12692 6573
36383 970 1783 5224
36384 601 7551 11602
36385 704 17020 17139
36386 68 13016 51
36387 29 1795 171
36388 965 9176 12896
36389 377 16910 6633
36390 898 4717 9954
36391 66 3106 11119
36392 377 14970 13729
36393 768 5202 6960
36394 504 6601 10370
36395 603 1515 3664
36396 337 3344 13728
36397 150 1537 18462
36398 910 19623 17057
36399 863 1770 13233
36400 368 11406 3218
36401 959 4374 14687
36402 681 1058 3086
36403 292 4986 15853
36404 158 39 3747
36405 665 19487 13916
36406 282 15315 13684
36407 622 4400 8717
36408 935 10382 9845
36409 514 16113 13529
36410 164 2776 19153
36411 474 4502 9809
36412 179 17718 4948
36413 712 3886 7710
36414 568 4571 11347
36415 878 17108 822
36416 108 16364 13259
36417 763 4177 19219
36418 10 4254 15659
36419 804 14076 12277
36420 961 7369 12593
36421 160 12978 3450
36422 819 2744 3772
36423 870 4485 7083
36424 166 15140 19619
36425 281 16472 2949
36426 168 17122 1559
36427 211 5381 16803
36428 485 11010 16803
36429 314 8640 14896
36430 681 8777 4027
36431 26 4168 9492
36432 554 9172 8072
36433 740 8486 6124
36434 250 17291 16890
36435 774 7854 11438
36436 370 2550 2655
36437 496 17781 5603
36438 271 286 5142
36439 544 11864 5416
36440 856 12086 18465
36441 306 5731 7204
36442 831 9276 13786
36443 185 7488 7002
36444 86 2983 2454
36445 43 8308 15773
36446 516 2212 2317
36447 927 4849 7794
36448 238 18631 12517
36449 677 2789 19363
36450 721 545 3459
36451 657 1380 15011
36452 250 14239 5004
36453 393 16114 16571
36454 482 11328 13966
36455 232 3602 5603
36456 456 1507 2489
36457 967 16312 10052
36458 166 7386 1102
36459 39 3404 4185
36460 250 14283 13231
36461 472 5577 14330
36462 390 7657 19243
36463 535 17060 9425
36464 542 8014 5042
36465 717 12307 9737
36466 137 13493 8870
36467 441 4104 12737
36468 355 8133 914
36469 527 19335 13496
36470 547 7201 5401
36471 235 4966 7671
36472 493 2094 15730
36473 452 16245 7571
36474 667 9667 19345
36475 334 7777 6888
36476 573 8516 12933
36477 668 2845 15507
36478 496 11247 11203
36479 520 10470 18189
36480 400 17929 1543
36481 680 12378 16594
36482 785 12383 12388
36483 880 1747 19482
36484 755 12762 18169
36485 505 11598 845
36486 974 12149 12741
36487 558 13736 6875
36488 241 12847 5715
36489 575 6394 17504
36490 798 8820 2493
36491 488 1485 2357
36492 558 18713 11400
36493 630 168 8965
36494 692 12115 13606
36495 233 13711 1736
36496 728 10359 13975
36497 705 5922 6313
36498 167 18043 818
36499 390 11115 10588
36500 98 15754 18083
36501 302 15810 19385
36502 163 13235 6328
36503 958 11315 3835
36504 477 9148 13433
36505 947 10141 14906
36506 218 1792 4920
36507 982 15281 11921
36508 644 13169 3525
36509 198 1330 8202
36510 662 9110 8556
36511 767 13272 4138
36512 446 9961 2960
36513 600 16330 8911
36514 553 15138 9025
36515 810 19834 11714
36516 588 18000 7546
36517 816 12616 1431
36518 216 8703 16610
36519 150 3675 16815
36520 569 2167 3490
36521 540 3996 9774
36522 443 12216 1042
36523 458 3431 18401
36524 446 18968 19189
36525 684 8145 8303
36526 427 9200 760
36527 584 1219 17204
36528 491 5837 10168
36529 678 19352 4328
36530 638 4625 5385
36531 828 16254 17441
36532 651 6721 677
36533 466 18972 2730
36534 706 18723 5738
36535 754 5945 6620
36536 620 19171 17706
36537 370 2040 16780
36538 175 11365 7354
36539 706 15704 16269
36540 43 15284 15523
36541 687 11687 12201
36542 951 1647 6886
36543 940 15236 2986
36544 803 17542 2471
36545 156 19519 12516
36546 447 10083 15495
36547 734 13370 10356
36548 356 19328 255
36549 787 6565 8765
36550 374 19509 15751
36551 307 14379 8241
36552 66 10724 2513
36553 593 3528 11686
36554 358 18286 8239
36555 267 11826 11422
36556 149 10955 13592
36557 861 7009 5737
36558 593 2277 14923
36559 718 3213 9008
36560 858 428 3396
36561 273 17021 12612
36562 748 6221 11299
36563 426 15380 2447
36564 25 2490 16326
36565 493 4736 19665
36566 956 5859 16376
36567 871 4570 1807
36568 273 4380 18755
36569 708 11767 11145
36570 600 9448 14237
36571 451 15386 5638
36572 155 2878 8661
36573 542 8806 10104
36574 112 6918 8365
36575 924 14816 11906
36576 231 16212 5256
36577 638 1651 18209
36578 708 12897 2193
36579 940 4573 13498
36580 291 19238 9249
36581 957 12555 11412
36582 486 11863 3037
36583 147 7090 15477
36584 147 8165 9312
36585 160 7624 16611
36586 636 6627 17873
36587 428 5064 10931
36588 268 11182 18124
36589 850 14148 12472
36590 733 6492 15795
36591 817 13340 16390
36592 493 5046 17281
36593 665 8960 5025
36594 213 10314 9174
36595 773 15729 8044
36596 662 12121 18616
36597 75 3838 17435
36598 11 11462 16603
36599 613 16440 8326
36600 512 19330 9019
36601 652 13959 12557
36602 240 5298 15837
36603 143 17812 15256
36604 565 8589 18045
36605 337 13318 6244
36606 195 19299 4841
36607 889 3671 13387
36608 239 18909 7440
36609 690 16168 11776
36610 940 6160 13310
36611 218 2695 8728
36612 990 5626 12844
36613 233 19709 12153
36614 534 15373 13832
36615 308 17693 5051
36616 627 1781 2909
36617 183 8705 3830
36618 340 5339 19077
36619 31 9398 14862
36620 654 7959 8415
36621 632 18052 19830
36622 611 6296 2865
36623 720 6069 13112
36624 979 10113 19725
36625 783 5408 18126
36626 174 18773 16525
36627 267 2913 14899
36628 376 9358 8678
36629 504 16655 12979
36630 138 7066 18768
36631 153 3181 3510
36632 410 3593 18775
36633 487 2197 17056
36634 71 6138 1009
36635 150 2369 442
36636 488 19638 6056
36637 150 3592 17640
36638 604 4367 476
36639 400 9981 8645
36640 32 16100 11277
36641 39 15967 12004
36642 856 8800 13224
36643 964 2343 4392
36644 514 4110 8270
36645 93 3562 9183
36646 516 2557 13120
36647 740 6710 14013
36648 54 10038 11166
36649 866 12965 16355
36650 987 14172 2633
36651 793 10064 13285
36652 475 3600 3209
36653 950 15141 12464
36654 607 18717 12409
36655 125 6905 2645
36656 801 968 18200
36657 210 19521 17826
36658 900 19949 14870
36659 355 6271 18593
36660 232 5048 15000
36661 317 13424 15744
36662 56 3141 6238
36663 10 8852 11731
36664 269 8571 14909
36665 854 9015 4493
36666 547 8673 6225
36667 821 7463 14489
36668 12 7808 19137
36669 135 458 16043
36670 720 6865 13690
36671 127 10398 19014
36672 117 1849 14161
36673 350 17219 6688
36674 629 11346 8504
36675 732 14293 18990
36676 489 8521 9166
36677 493 3688 99
36678 845 19769 5126
36679 632 7923 11759
36680 131 10979 10516
36681 179 1679 14870
36682 680 10773 8348
36683 877 12178 14899
36684 515 249 5468
36685 198 18321 19755
36686 994 19367 4755
36687 476 3701 10088
36688 172 12465 4252
36689 593 16969 17059
36690 714 19255 6140
36691 580 9202 5701
36692 922 511 6482
36693 901 3252 1432
36694 823 16784 9443
36695 464 13972 3907
36696 956 11417 18751
36697 933 5828 13695
36698 611 10298 18655
36699 656 7108 16832
36700 557 14679 16764
36701 583 17107 10494
36702 569 17816 4501
36703 579 3892 16974
36704 402 19237 12902
36705 917 14883 4915
36706 538 14384 3675
36707 691 10682 812
36708 328 16491 2798
36709 954 13880 8167
36710 66 11391 17676
36711 382 17948 486
36712 88 15650 19376
36713 253 14269 6750
36714 666 19370 5899
36715 636 17908 5401
36716 85 17194 3013
36717 185 17280 12707
36718 554 8775 6846
36719 105 707 3121
36720 738 16568 1658
36721 688 6387 17292
36722 56 12882 10985
36723 407 6675 1176
36724 676 12418 13254
36725 828 11019 11194
36726 110 16263 11128
36727 732 18160 8483
36728 548 4342 6591
36729 641 2785 10052
36730 422 752 457
36731 257 13253 13543
36732 385 4521 4266
36733 894 17799 3591
36734 789 14289 155
36735 222 4211 4926
36736 606 15621 16135
36737 371 19067 8653
36738 836 1901 11894
36739 371 8377 19326
36740 144 5458 4996
36741 574 8293 18786
36742 951 12717 15167
36743 154 10191 5241
36744 711 374 11843
36745 588 16555 11294
36746 490 5522 16110
36747 247 11429 3921
36748 690 199 19407
36749 989 7902 15890
36750 847 7543 4979
36751 821 18521 15477
36752 837 5449 18537
36753 73 2904 9792
36754 457 5963 4897
36755 562 16623 1028
36756 832 3963 9451
36757 989 13055 8094
36758 803 10539 10810
36759 675 565 12979
36760 650 14060 13933
36761 57 10381 9280
36762 128 15823 19284
36763 983 7926 15123
36764 491 868 10969
36765 808 3610 3948
36766 893 7575 5435
36767 904 14536 5466
36768 944 7666 10440
36769 178 13888 13487
36770 581 10681 15099
36771 765 6952 6076
36772 550 2225 12438
36773 367 9396 9231
36774 342 12857 10677
36775 800 5106 1712
36776 213 3207 6400
36777 384 5612 67
36778 489 16043 6664
36779 858 3464 18900
36780 187 9172 1324
36781 124 1048 16108
36782 864 5847 15747
36783 128 15434 16262
36784 110 2894 1889
36785 676 14031 8304
36786 551 12784 1392
36787 152 4647 17617
36788 465 3660 5512
36789 371 4574 12824
36790 816 15099 11007
36791 634 11909 5667
36792 511 8186 5856
36793 253 14122 16191
36794 177 6757 1310
36795 204 5758 18605
36796 306 10 18059
36797 782 17721 11131
36798 92 2950 2922
36799 538 13198 950
36800 671 17007 12346
36801 454 4226 3785
36802 293 9518 19977
36803 998 5774 632
36804 870 4645 14584
36805 532 17131 2321
36806 342 7233 6139
36807 321 5745 10231
36808 218 17570 11373
36809 913 3354 16368
36810 576 5887 13986
36811 368 4321 2656
36812 509 10900 13405
36813 991 2878 19004
36814 87 4364 344
36815 522 5951 8530
36816 126 10058 10022
36817 957 14496 2095
36818 319 11542 9399
36819 396 6174 19200
36820 616 2162 17524
36821 728 889 16026
36822 78 17870 6237
36823 254 10277 5079
36824 619 8307 18487
36825 746 6415 16046
36826 613 4569 13507
36827 111 19677 12085
36828 919 18914 3971
36829 973 6337 6116
36830 545 472 10913
36831 791 10622 7006
36832 820 16098 8587
36833 537 17406 11926
36834 546 1623 8597
36835 416 5865 15118
36836 973 9396 4830
36837 427 6404 6266
36838 586 18954 6729
36839 125 129 19692
36840 193 9796 15239
36841 583 789 349
36842 150 1410 2575
36843 243 11948 14932
36844 183 16284 17531
36845 347 3904 1491
36846 751 13287 15054
36847 980 7610 6914
36848 439 16827 1062
36849 138 12598 10874
36850 767 11725 13494
36851 361 15430 596
36852 311 12203 6652
36853 259 6358 10281
36854 357 11879 13057
36855 785 1969 4565
36856 93 13894 15854
36857 775 10429 7939
36858 353 9017 10296
36859 17 15751 8893
36860 601 9660 8346
36861 95 5218 15758
36862 685 2203 1464
36863 503 16795 6428
36864 552 18547 2042
36865 709 14843 18845
36866 279 18322 1245
36867 429 2170 17015
36868 479 11943 14030
36869 382 6587 17957
36870 691 14099 9845
36871 67 17039 17926
36872 693 797 3866
36873 756 4588 10648
36874 360 7933 1145
36875 912 7141 6123
36876 739 3607 11659
36877 210 19574 12550
36878 823 13627 942
36879 719 9596 13
36880 984 4247 9360
36881 869 11400 2789
36882 616 15796 2780
36883 291 9740 18663
36884 524 10420 4304
36885 347 7735 2554
36886 524 7498 7868
36887 21 19480 13475
36888 393 3424 1059
36889 138 5693 18009
36890 691 6143 14404
36891 292 10582 6574
36892 853 18559 10651
36893 374 16975 15827
36894 897 13614 15278
36895 663 10121 10108
36896 996 7118 13201
36897 939 6816 5150
36898 732 5901 10534
36899 157 715 7356
36900 473 9478 12992
36901 939 15653 16791
36902 654 4070 16380
36903 138 7365 4122
36904 498 13028 12062
36905 312 2657 2604
36906 505 2562 16894
36907 776 6820 9687
36908 487 16210 14924
36909 165 16887 10056
36910 604 12457 10307
36911 541 15124 19716
36912 398 10142 7439
36913 80 5773 1125
36914 699 15648 3204
36915 906 3693 2445
36916 263 8402 6104
36917 81 1878 18317
36918 749 18240 7503
36919 875 14758 4765
36920 773 12449 1975
36921 419 7661 9932
36922 473 6439 4059
36923 195 16873 91
36924 872 8119 13239
36925 657 16079 7943
36926 831 19389 13905
36927 603 7273 14271
36928 632 18988 14007
36929 574 4002 14454
36930 27 14736 1186
36931 758 3335 14986
36932 217 8734 10906
36933 259 17624 17399
36934 948 4321 4970
36935 888 3040 15522
36936 167 10123 5
36937 259 16680 4780
36938 974 2514 13204
36939 38 8780 8127
36940 983 7231 11520
36941 89 18768 1936
36942 535 18032 2344
36943 172 2406 515
36944 367 4075 1641
36945 338 1976 5968
36946 81 8128 18181
36947 874 5410 292
36948 436 10049 9361
36949 840 18678 14337
36950 865 19740 11616
36951 719 10753 8067
36952 354 13021 12960
36953 340 8520 11580
36954 867 5473 2209
36955 570 17363 300
36956 357 10302 19001
36957 544 9680 8696
36958 315 14221 7732
36959 74 17766 15845
36960 195 16797 7282
36961 832 19443 10891
36962 685 1142 12887
36963 729 841 17444
36964 639 3506 1563
36965 328 19148 16419
36966 925 10681 5767
36967 99 15641 13583
36968 734 19800 17739
36969 187 17571 319
36970 948 8602 5078
36971 228 15813 8739
36972 768 8982 2569
36973 139 17225 8690
36974 963 8774 7145
36975 822 10624 629
36976 123 8458 16776
36977 368 9557 17831
36978 710 7612 19647
36979 212 13005 16696
36980 384 2688 17991
36981 296 19382 5549
36982 486 7882 9146
36983 144 7297 15962
36984 464 10467 14721
36985 457 6440 580
36986 392 7623 18052
36987 79 11901 12500
36988 562 19255 1331
36989 250 1870 12672
36990 738 10045 5275
36991 495 11226 17961
36992 459 19824 15364
36993 193 5320 12342
36994 435 11235 16053
36995 591 5088 4330
36996 176 16375 16436
36997 630 9147 16802
36998 150 2986 18027
36999 975 9838 10588
37000 742 11876 7443
37001 297 14547 5624
37002 977 5045 1272
37003 178 1819 19963
37004 941 19609 19629
37005 363 13545 19893
37006 16 5107 17634
37007 504 16373 1225
37008 543 15012 2259
37009 358 17161 3014
37010 566 17361 10327
37011 995 5390 4840
37012 725 15068 19252
37013 417 6750 11850
37014 376 4690 10977
37015 441 19346 3058
37016 206 10861 10140
37017 483 8596 13324
37018 244 1888 16080
37019 220 16604 19905
37020 694 18797 3120
37021 834 3007 4928
37022 116 16765 3017
37023 583 636 3607
37024 249 1051 2836
37025 380 16781 1334
37026 435 4661 511
37027 517 6347 11140
37028 263 4521 8923
37029 42 9621 8810
37030 586 8289 17595
37031 924 981 5843
37032 864 2921 14751
37033 71 14590 5775
37034 889 14982 9252
37035 143 9816 15810
37036 455 4586 15530
37037 596 8467 8120
37038 493 2152 3650
37039 584 5913 5449
37040 343 7592 14611
37041 980 3920 18972
37042 856 17508 4413
37043 18 16716 14758
37044 345 8349 17323
37045 631 19585 11375
37046 587 6521 17266
37047 498 16318 18072
37048 117 4953 12288
37049 938 19935 14182
37050 769 19010 15865
37051 551 2408 13088
37052 907 14609 16261
37053 983 11269 8682
37054 538 3881 2809
37055 415 9649 16345
37056 463 5472 19415
37057 867 8492 18776
37058 771 8253 14680
37059 747 3044 13311
37060 828 3833 15826
37061 193 2620 4
37062 840 14361 14082
37063 614 8049 489
37064 790 1648 3648
37065 241 11756 15978
37066 377 332 9661
37067 939 4851 6152
37068 112 2697 19301
37069 688 6584 8396
37070 331 6880 15956
37071 429 15868 9501
37072 398 16062 12293
37073 159 10449 9835
37074 557 2007 19787
37075 411 13085 12378
37076 992 9340 11276
37077 47 1983 14399
37078 126 16212 6440
37079 323 16825 2062
37080 83 8785 5337
37081 698 852 5208
37082 762 13 19290
37083 415 1228 2953
37084 842 15508 9424
37085 399 10039 6870
37086 342 2933 7380
37087 340 6507 17117
37088 312 16797 4172
37089 542 422 14117
37090 585 11179 18185
37091 718 18947 6828
37092 708 17043 2930
37093 954 6628 10949
37094 420 4581 8306
37095 460 6026 8924
37096 78 1337 6080
37097 69 15770 14699
37098 921 4209 10856
37099 816 6629 17862
37100 851 7840 13988
37101 802 19027 16310
37102 112 14786 19415
37103 627 555 19591
37104 881 5919 4343
37105 626 291 18396
